Zip Code ZCTA,2010 Census Population,Country
95452,1393,US
95453,11256,US
95454,2556,US
95456,795,US
95457,2893,US
95458,3104,US
95459,504,US
95460,2285,US
95461,3413,US
95462,1417,US
95463,169,US
95464,2673,US
95465,2083,US
95466,946,US
95467,5498,US
95468,1258,US
95469,1767,US
95470,6032,US
95471,522,US
95472,28255,US
95476,35394,US
95482,31808,US
95485,2557,US
95486,62,US
95488,280,US
95490,13264,US
95492,28532,US
95493,198,US
95494,139,US
95497,1305,US
95501,23976,US
95503,24152,US
95511,360,US
95514,254,US
95519,17432,US
95521,20199,US
95524,1787,US
95525,1733,US
95526,378,US
95527,627,US
95528,1139,US
95531,24528,US
95536,2849,US
95537,276,US
95540,13657,US
95542,2533,US
95543,765,US
95545,153,US
95546,3494,US
95547,1222,US
95548,1373,US
95549,805,US
95550,128,US
95551,1739,US
95552,697,US
95553,1062,US
95554,533,US
95555,410,US
95556,605,US
95558,425,US
95559,182,US
95560,1648,US
95562,3450,US
95563,652,US
95564,462,US
95565,1071,US
95567,1930,US
95568,136,US
95569,361,US
95570,2579,US
95571,271,US
95573,1744,US
95585,508,US
95587,201,US
95589,1612,US
95595,262,US
95601,198,US
95602,17509,US
95603,27844,US
95604,75,US
95605,14179,US
95606,196,US
95607,431,US
95608,59418,US
95610,44147,US
95612,1239,US
95614,3833,US
95615,834,US
95616,47032,US
95618,27281,US
95619,4842,US
95620,20553,US
95621,39819,US
95623,3806,US
95624,61989,US
95625,155,US
95626,5975,US
95627,3513,US
95628,40196,US
95629,832,US
95630,72180,US
95631,6076,US
95632,29269,US
95633,3349,US
95634,3232,US
95635,1262,US
95636,1101,US
95637,370,US
95638,2255,US
95639,283,US
95640,11353,US
95641,1986,US
95642,7164,US
95645,2037,US
95646,158,US
95648,47354,US
95650,12447,US
95651,637,US
95652,739,US
95653,527,US
95655,4314,US
95658,6285,US
95659,702,US
95660,30714,US
95661,29791,US
95662,31558,US
95663,2377,US
95664,1380,US
95665,4426,US
95666,5336,US
95667,36726,US
95668,815,US
95669,2443,US
95670,52973,US
95672,4773,US
95673,15455,US
95674,935,US
95675,381,US
95677,23333,US
95678,41192,US
95679,55,US
95680,146,US
95681,1226,US
95682,29114,US
95683,6180,US
95684,3422,US
95685,4680,US
95686,1405,US
95687,65096,US
95688,34379,US
95689,1244,US
95690,2533,US
95691,34737,US
95692,4769,US
95693,6758,US
95694,9156,US
95695,37946,US
95697,425,US
95698,236,US
95699,154,US
95701,983,US
95703,897,US
95709,4772,US
95713,9495,US
95714,382,US
95715,115,US
95717,231,US
95720,157,US
95721,37,US
95722,4585,US
95724,27,US
95726,8842,US
95728,386,US
95735,68,US
95736,240,US
95742,7749,US
95746,21460,US
95747,51870,US
95757,40222,US
95758,60435,US
95762,38797,US
95765,33974,US
95776,21902,US
95811,7595,US
95814,9922,US
95815,24680,US
95816,15579,US
95817,13534,US
95818,19811,US
95819,17141,US
95820,34480,US
95821,33550,US
95822,42347,US
95823,73985,US
95824,30221,US
95825,31084,US
95826,36628,US
95827,20269,US
95828,57862,US
95829,24755,US
95830,934,US
95831,41321,US
95832,11924,US
95833,37293,US
95834,25899,US
95835,35936,US
95837,315,US
95838,36764,US
95841,19448,US
95842,31806,US
95843,45048,US
95864,22447,US
95901,31314,US
95903,1732,US
95910,86,US
95912,4685,US
95914,578,US
95915,44,US
95916,1441,US
95917,3155,US
95918,2339,US
95919,1378,US
95920,274,US
95922,687,US
95923,58,US
95925,295,US
95926,37725,US
95928,36511,US
95930,69,US
95932,7718,US
95934,274,US
95935,631,US
95936,352,US
95937,1491,US
95938,3787,US
95939,604,US
95941,563,US
95942,1301,US
95943,879,US
95944,46,US
95945,25199,US
95946,9790,US
95947,1899,US
95948,10810,US
95949,19741,US
95950,569,US
95951,2601,US
95953,10718,US
95954,12251,US
95955,1517,US
95956,401,US
95957,761,US
95959,17838,US
95960,796,US
95961,26510,US
95962,1567,US
95963,15493,US
95965,20384,US
95966,30643,US
95968,1412,US
95969,27549,US
95970,530,US
95971,5970,US
95973,31957,US
95974,8,US
95975,1769,US
95977,1678,US
95978,143,US
95979,597,US
95981,97,US
95982,3221,US
95983,428,US
95984,120,US
95986,162,US
95987,5992,US
95988,8857,US
95991,40593,US
95993,36067,US
96001,33865,US
96002,33298,US
96003,44461,US
96006,557,US
96007,22841,US
96008,1231,US
96009,569,US
96010,239,US
96011,218,US
96013,4212,US
96014,211,US
96015,465,US
96016,366,US
96017,171,US
96019,10082,US
96020,2416,US
96021,16097,US
96022,15768,US
96023,1240,US
96024,1145,US
96025,2310,US
96027,2227,US
96028,1464,US
96029,124,US
96031,158,US
96032,2407,US
96033,432,US
96034,294,US
96035,3324,US
96037,308,US
96038,589,US
96039,1251,US
96040,341,US
96041,2747,US
96044,1022,US
96046,304,US
96047,1004,US
96048,736,US
96049,95,US
96050,414,US
96051,1139,US
96052,1460,US
96054,366,US
96055,3935,US
96056,1642,US
96057,1355,US
96058,798,US
96059,688,US
96061,36,US
96062,1105,US
96063,125,US
96064,4574,US
96065,357,US
96067,7165,US
96068,183,US
96069,982,US
96071,125,US
96073,4082,US
96074,260,US
96075,369,US
96076,166,US
96080,28764,US
96084,625,US
96085,85,US
96086,338,US
96087,600,US
96088,4506,US
96090,421,US
96091,699,US
96092,496,US
96093,4133,US
96094,6630,US
96096,695,US
96097,10031,US
96101,5490,US
96103,1725,US
96104,748,US
96105,527,US
96106,479,US
96107,1269,US
96108,122,US
96109,2197,US
96110,166,US
96111,160,US
96112,214,US
96113,1000,US
96114,3220,US
96115,145,US
96116,233,US
96117,405,US
96118,1627,US
96119,90,US
96120,957,US
96121,368,US
96122,3883,US
96123,48,US
96124,326,US
96125,258,US
96126,215,US
96128,752,US
96129,261,US
96130,23150,US
96132,119,US
96133,110,US
96134,2512,US
96135,128,US
96136,104,US
96137,3297,US
96140,1170,US
96141,744,US
96142,1037,US
96143,4414,US
96145,3161,US
96146,1366,US
96148,788,US
96150,29792,US
96155,8,US
96161,18451,US
96701,40281,US
96703,2368,US
96704,6505,US
96705,2319,US
96706,62730,US
96707,38817,US
96708,10220,US
96710,613,US
96712,7352,US
96713,1990,US
96714,1390,US
96716,2823,US
96717,5555,US
96719,1692,US
96720,46165,US
96722,2484,US
96725,3592,US
96726,661,US
96727,4878,US
96728,610,US
96729,1303,US
96730,1541,US
96731,3292,US
96732,24816,US
96734,50746,US
96737,4552,US
96738,6609,US
96740,33321,US
96741,5929,US
96742,90,US
96743,12160,US
96744,54247,US
96746,18319,US
96747,749,US
96748,4503,US
96749,17047,US
96750,3793,US
96751,175,US
96752,3680,US
96753,26892,US
96754,4084,US
96755,3575,US
96756,5190,US
96757,758,US
96759,457,US
96760,3001,US
96761,22156,US
96762,6419,US
96763,3135,US
96764,799,US
96765,553,US
96766,14683,US
96768,17668,US
96769,464,US
96770,691,US
96771,8339,US
96772,2304,US
96773,210,US
96774,342,US
96776,1490,US
96777,1479,US
96778,14409,US
96779,3088,US
96780,557,US
96781,1670,US
96782,40496,US
96783,2060,US
96785,2646,US
96786,40859,US
96789,54129,US
96790,8065,US
96791,8014,US
96792,48519,US
96793,29549,US
96795,10034,US
96796,1881,US
96797,72289,US
96813,22881,US
96814,18721,US
96815,31470,US
96816,49368,US
96817,54628,US
96818,50586,US
96819,49492,US
96821,19856,US
96822,45007,US
96825,30263,US
96826,30842,US
96850,0,US
96853,462,US
96857,2522,US
96859,156,US
96860,1124,US
96863,52,US
97001,229,US
97002,5623,US
97004,4388,US
97005,24906,US
97006,63036,US
97007,66954,US
97008,28969,US
97009,7762,US
97011,582,US
97013,22688,US
97014,1288,US
97015,19521,US
97016,6083,US
97017,2922,US
97018,1952,US
97019,3161,US
97020,791,US
97021,1089,US
97022,3722,US
97023,9832,US
97024,10242,US
97026,3815,US
97027,12131,US
97028,217,US
97029,285,US
97030,36693,US
97031,18375,US
97032,5043,US
97033,60,US
97034,18905,US
97035,23912,US
97037,849,US
97038,15113,US
97039,472,US
97040,1244,US
97041,2817,US
97042,2923,US
97045,51359,US
97048,6691,US
97049,1899,US
97050,272,US
97051,15957,US
97053,3247,US
97054,1579,US
97055,17350,US
97056,11497,US
97057,36,US
97058,19838,US
97060,21226,US
97062,27434,US
97063,1074,US
97064,3464,US
97065,676,US
97067,2138,US
97068,28305,US
97070,20957,US
97071,28803,US
97080,40888,US
97086,26010,US
97089,11986,US
97101,3794,US
97102,205,US
97103,16859,US
97106,4550,US
97107,1530,US
97108,490,US
97109,577,US
97110,1284,US
97111,3156,US
97112,1901,US
97113,14155,US
97114,4762,US
97115,4139,US
97116,24104,US
97117,679,US
97118,775,US
97119,4420,US
97121,1383,US
97122,460,US
97123,44537,US
97124,48349,US
97125,157,US
97127,3740,US
97128,36141,US
97130,710,US
97131,2498,US
97132,28278,US
97133,4000,US
97134,175,US
97135,861,US
97136,1761,US
97137,1307,US
97138,10021,US
97140,23474,US
97141,13140,US
97144,195,US
97145,441,US
97146,5905,US
97147,408,US
97148,3406,US
97149,574,US
97201,15484,US
97202,38762,US
97203,31042,US
97204,1036,US
97205,7688,US
97206,47596,US
97208,0,US
97209,14950,US
97210,10887,US
97211,31254,US
97212,24126,US
97213,29219,US
97214,23813,US
97215,16375,US
97216,15594,US
97217,31438,US
97218,14561,US
97219,38709,US
97220,28495,US
97221,11630,US
97222,34979,US
97223,46699,US
97224,31122,US
97225,24176,US
97227,3847,US
97229,58217,US
97230,39752,US
97231,4280,US
97232,11472,US
97233,39367,US
97236,36852,US
97239,14150,US
97266,33300,US
97267,30839,US
97301,53518,US
97302,37131,US
97303,38663,US
97304,28454,US
97305,40176,US
97306,27360,US
97317,24355,US
97321,24928,US
97322,34039,US
97324,1126,US
97325,6614,US
97326,961,US
97327,2871,US
97329,90,US
97330,41472,US
97331,2408,US
97333,21377,US
97338,20045,US
97341,2325,US
97342,267,US
97343,434,US
97344,1076,US
97345,574,US
97346,883,US
97347,1878,US
97348,1625,US
97350,182,US
97351,10307,US
97352,5604,US
97355,28613,US
97357,253,US
97358,2576,US
97360,2249,US
97361,11258,US
97362,4338,US
97364,446,US
97365,10744,US
97366,1460,US
97367,9416,US
97368,3435,US
97369,193,US
97370,8271,US
97371,730,US
97373,178,US
97374,5266,US
97375,1252,US
97376,1301,US
97377,917,US
97378,8882,US
97380,2449,US
97381,14711,US
97383,9587,US
97384,23,US
97385,3257,US
97386,13567,US
97388,888,US
97389,1676,US
97390,555,US
97391,5344,US
97392,5191,US
97394,4643,US
97396,3154,US
97401,40521,US
97402,50342,US
97403,11622,US
97404,32255,US
97405,44645,US
97406,105,US
97408,11711,US
97410,759,US
97411,6953,US
97412,521,US
97413,915,US
97414,273,US
97415,14051,US
97416,937,US
97417,2439,US
97419,1066,US
97420,27473,US
97423,6809,US
97424,17594,US
97426,9716,US
97429,684,US
97430,385,US
97431,2335,US
97434,928,US
97435,2349,US
97436,841,US
97437,2572,US
97438,1191,US
97439,14343,US
97441,260,US
97442,2232,US
97443,2232,US
97444,5181,US
97446,4812,US
97447,794,US
97448,12244,US
97449,1959,US
97450,671,US
97451,387,US
97452,1420,US
97453,897,US
97454,1337,US
97455,2538,US
97456,2985,US
97457,10208,US
97458,4733,US
97459,14096,US
97461,683,US
97462,3938,US
97463,3877,US
97465,2145,US
97466,816,US
97467,5339,US
97469,2596,US
97470,19985,US
97471,29100,US
97473,328,US
97476,217,US
97477,36874,US
97478,37011,US
97479,9505,US
97480,379,US
97481,679,US
97484,235,US
97486,714,US
97487,8449,US
97488,1011,US
97489,868,US
97490,326,US
97492,597,US
97493,323,US
97494,49,US
97495,1450,US
97496,7634,US
97497,1523,US
97498,1814,US
97499,1957,US
97501,42117,US
97502,27694,US
97503,10528,US
97504,44444,US
97520,24469,US
97522,658,US
97523,6264,US
97524,14459,US
97525,4601,US
97526,34205,US
97527,33713,US
97530,6916,US
97531,522,US
97532,2378,US
97534,756,US
97535,5047,US
97536,965,US
97537,6918,US
97538,2063,US
97539,3329,US
97540,7930,US
97541,1478,US
97543,736,US
97544,2206,US
97601,22459,US
97603,29525,US
97604,28,US
97620,111,US
97621,320,US
97622,558,US
97623,2310,US
97624,3500,US
97625,199,US
97626,88,US
97627,780,US
97630,5096,US
97632,1466,US
97633,1361,US
97634,212,US
97635,165,US
97635,124,US
97636,387,US
97637,76,US
97638,507,US
97639,570,US
97640,99,US
97641,1313,US
97701,58993,US
97702,40583,US
97707,5814,US
97710,120,US
97711,61,US
97712,38,US
97720,4530,US
97721,271,US
97722,91,US
97730,252,US
97731,278,US
97732,139,US
97733,770,US
97734,2786,US
97735,165,US
97736,73,US
97737,496,US
97738,1941,US
97739,11018,US
97741,11912,US
97750,386,US
97751,129,US
97752,44,US
97753,2016,US
97754,18574,US
97756,33554,US
97758,101,US
97759,6294,US
97760,6757,US
97761,3987,US
97801,21521,US
97810,815,US
97812,851,US
97813,1302,US
97814,12382,US
97817,38,US
97818,4159,US
97819,29,US
97820,1095,US
97823,948,US
97824,1661,US
97825,244,US
97826,1085,US
97827,2628,US
97828,3124,US
97830,748,US
97833,895,US
97834,986,US
97835,361,US
97836,1983,US
97837,95,US
97838,25346,US
97839,475,US
97840,98,US
97841,476,US
97842,153,US
97843,647,US
97844,3806,US
97845,2652,US
97846,1891,US
97848,195,US
97850,16955,US
97856,366,US
97857,457,US
97859,123,US
97862,11666,US
97864,262,US
97865,1160,US
97867,763,US
97868,1991,US
97869,1135,US
97870,573,US
97873,228,US
97874,349,US
97875,2610,US
97876,837,US
97877,283,US
97880,272,US
97882,7760,US
97883,2473,US
97884,157,US
97885,1383,US
97886,1140,US
97901,692,US
97903,109,US
97904,176,US
97905,133,US
97906,249,US
97907,560,US
97908,56,US
97909,51,US
97910,68,US
97910,573,US
97911,109,US
97913,4,US
97913,5527,US
97914,19205,US
97918,4537,US
97920,60,US
98001,31911,US
98002,31647,US
98003,44151,US
98004,27946,US
98005,17714,US
98006,36364,US
98007,24889,US
98008,24411,US
98010,5025,US
98011,29212,US
98012,51136,US
98014,6765,US
98019,10725,US
98020,18304,US
98021,26722,US
98022,20987,US
98023,47510,US
98024,5650,US
98026,35921,US
98027,26141,US
98028,20419,US
98029,24348,US
98030,33769,US
98031,36581,US
98032,33853,US
98033,34338,US
98034,40407,US
98036,36000,US
98037,26889,US
98038,31171,US
98039,2971,US
98040,22699,US
98042,43673,US
98043,19943,US
98045,13888,US
98047,6339,US
98050,322,US
98051,3270,US
98052,58442,US
98053,18784,US
98055,21904,US
98056,32489,US
98057,10613,US
98058,41938,US
98059,34463,US
98065,12699,US
98068,403,US
98070,10624,US
98072,22312,US
98074,25748,US
98075,20715,US
98077,13585,US
98087,29976,US
98092,39816,US
98101,10238,US
98102,20756,US
98103,45911,US
98104,13095,US
98105,43924,US
98106,22873,US
98107,21147,US
98108,22374,US
98109,20715,US
98110,23025,US
98112,21077,US
98115,46206,US
98116,22241,US
98117,31365,US
98118,42731,US
98119,21039,US
98121,12628,US
98122,31454,US
98125,37081,US
98126,20698,US
98133,44555,US
98134,644,US
98136,14770,US
98144,26881,US
98146,25922,US
98148,10010,US
98154,0,US
98155,32778,US
98158,0,US
98164,141,US
98166,20301,US
98168,33734,US
98174,0,US
98177,19030,US
98178,24092,US
98188,23111,US
98195,0,US
98198,34584,US
98199,19686,US
98201,29582,US
98203,34354,US
98204,39380,US
98205,12283,US
98207,758,US
98208,51802,US
98220,634,US
98221,20429,US
98222,33,US
98223,40815,US
98224,294,US
98225,46172,US
98226,41235,US
98229,30321,US
98230,15710,US
98232,3920,US
98233,14871,US
98235,103,US
98236,5635,US
98237,4025,US
98238,85,US
98239,6646,US
98240,3061,US
98241,2129,US
98243,507,US
98244,3001,US
98245,3651,US
98247,9072,US
98248,22361,US
98249,4561,US
98250,7664,US
98251,4567,US
98252,8777,US
98253,1837,US
98255,245,US
98256,420,US
98257,4134,US
98258,30524,US
98260,5278,US
98261,2383,US
98262,964,US
98263,76,US
98264,18893,US
98266,3642,US
98267,534,US
98270,45899,US
98271,27184,US
98272,27942,US
98273,28717,US
98274,16613,US
98275,20256,US
98276,450,US
98277,37823,US
98278,1065,US
98279,608,US
98280,480,US
98281,1314,US
98282,15661,US
98283,434,US
98284,24331,US
98286,240,US
98288,333,US
98290,32714,US
98292,20987,US
98294,6595,US
98295,2409,US
98296,27956,US
98297,106,US
98303,1037,US
98304,759,US
98305,358,US
98310,18703,US
98311,25880,US
98312,30203,US
98314,3329,US
98315,6054,US
98320,1250,US
98321,15152,US
98323,702,US
98325,1848,US
98326,1412,US
98327,8267,US
98328,10433,US
98329,10545,US
98330,149,US
98331,6261,US
98332,15855,US
98333,3633,US
98335,24925,US
98336,970,US
98337,6697,US
98338,24098,US
98339,3326,US
98340,2537,US
98342,1370,US
98345,554,US
98346,9297,US
98349,4614,US
98350,460,US
98351,1115,US
98353,4,US
98354,6976,US
98355,628,US
98356,2149,US
98357,1414,US
98358,897,US
98359,4887,US
98360,12221,US
98361,1158,US
98362,22230,US
98363,13343,US
98364,45,US
98365,4528,US
98366,34258,US
98367,27693,US
98368,14724,US
98370,29528,US
98371,20468,US
98372,22475,US
98373,22246,US
98374,37360,US
98375,26863,US
98376,1998,US
98377,1922,US
98380,4173,US
98381,371,US
98382,26856,US
98383,19727,US
98385,459,US
98387,43173,US
98388,7508,US
98390,10461,US
98391,44309,US
98392,2994,US
98394,1107,US
98396,662,US
98402,6356,US
98403,7713,US
98404,32086,US
98405,22851,US
98406,21610,US
98407,19885,US
98408,18830,US
98409,22989,US
98416,1014,US
98418,10069,US
98421,1308,US
98422,20151,US
98424,10140,US
98430,13,US
98433,14584,US
98438,366,US
98439,4839,US
98443,5371,US
98444,33956,US
98445,29661,US
98446,10173,US
98447,842,US
98465,6340,US
98466,26944,US
98467,14728,US
98498,27546,US
98499,29750,US
98501,38133,US
98502,30491,US
98503,36611,US
98506,18199,US
98512,28130,US
98513,31975,US
98516,20166,US
98520,23814,US
98524,3232,US
98526,398,US
98527,324,US
98528,9983,US
98530,565,US
98531,24121,US
98532,23596,US
98533,609,US
98535,445,US
98536,211,US
98537,2129,US
98538,304,US
98541,10101,US
98542,656,US
98544,73,US
98546,2909,US
98547,1436,US
98548,2193,US
98550,11382,US
98552,508,US
98555,599,US
98557,3225,US
98558,192,US
98559,93,US
98560,142,US
98562,195,US
98563,8001,US
98564,2459,US
98565,618,US
98568,2519,US
98569,5784,US
98570,3889,US
98571,483,US
98572,797,US
98575,228,US
98576,4667,US
98577,6338,US
98579,12870,US
98580,11099,US
98581,424,US
98582,611,US
98583,124,US
98584,36630,US
98585,655,US
98586,1944,US
98587,942,US
98588,1829,US
98589,7320,US
98590,356,US
98591,3952,US
98592,1764,US
98593,1113,US
98595,2917,US
98596,6524,US
98597,21557,US
98601,2982,US
98602,200,US
98603,1017,US
98604,34232,US
98605,1225,US
98606,9027,US
98607,27899,US
98610,2871,US
98611,9133,US
98612,2704,US
98613,400,US
98614,353,US
98616,150,US
98617,1042,US
98619,457,US
98620,7123,US
98621,276,US
98624,1532,US
98625,6133,US
98626,24523,US
98628,385,US
98629,8364,US
98631,3243,US
98632,49205,US
98635,1735,US
98638,1525,US
98639,847,US
98640,4380,US
98641,5,US
98642,15696,US
98643,362,US
98644,473,US
98645,1429,US
98647,404,US
98648,3100,US
98649,895,US
98650,959,US
98651,939,US
98660,11858,US
98661,41740,US
98662,31644,US
98663,14115,US
98664,21771,US
98665,24057,US
98670,113,US
98671,21220,US
98672,6146,US
98673,404,US
98674,12029,US
98675,6713,US
98682,52893,US
98683,30832,US
98684,26968,US
98685,26217,US
98686,17385,US
98801,40977,US
98802,28719,US
98811,71,US
98812,4899,US
98813,3176,US
98814,466,US
98815,7233,US
98816,6394,US
98817,366,US
98819,258,US
98821,519,US
98822,1953,US
98823,11055,US
98824,181,US
98826,6504,US
98827,312,US
98828,2146,US
98829,564,US
98830,494,US
98831,3708,US
98832,320,US
98833,150,US
98834,239,US
98836,584,US
98837,39722,US
98840,4851,US
98841,9197,US
98843,1817,US
98844,4740,US
98845,128,US
98846,1173,US
98847,1920,US
98848,11518,US
98849,1078,US
98850,1543,US
98851,4014,US
98852,104,US
98853,23,US
98855,5863,US
98856,2464,US
98857,4082,US
98858,1521,US
98859,238,US
98860,259,US
98862,2218,US
98901,30169,US
98902,46322,US
98903,14517,US
98908,35240,US
98921,516,US
98922,5468,US
98923,1434,US
98925,689,US
98926,30239,US
98929,0,US
98930,15252,US
98932,5032,US
98933,1267,US
98934,1117,US
98935,4190,US
98936,5872,US
98937,4112,US
98938,2177,US
98939,167,US
98940,760,US
98941,919,US
98942,16973,US
98943,660,US
98944,22014,US
98946,495,US
98947,2902,US
98948,13225,US
98950,177,US
98951,13739,US
98952,2330,US
98953,6681,US
99001,6151,US
99003,4848,US
99004,18376,US
99005,8574,US
99006,11946,US
99008,641,US
99009,3947,US
99011,2776,US
99012,1064,US
99013,1785,US
99016,12480,US
99017,161,US
99018,282,US
99019,9502,US
99020,82,US
99021,9174,US
99022,8820,US
99023,529,US
99025,5232,US
99026,9042,US
99027,6101,US
99029,1289,US
99030,1032,US
99031,1137,US
99032,691,US
99033,895,US
99034,209,US
